no,name,start,end,loc
0,乙晓光,1974,1977,河北省保定市保定市
1,乙晓光,1977,1979,北京市北京市北京市
2,乙晓光,1979,1989,四川省成都市成都市
3,乙晓光,1989,1992,云南省昆明市昆明市
4,乙晓光,1992,1996,北京市北京市北京市
5,乙晓光,1996,2003,湖北省武汉市武汉市
6,乙晓光,2003,2004,广东省广州市广州市
7,乙晓光,2004,2008,北京市北京市北京市
8,乙晓光,2008,2010,北京市北京市北京市
9,乙晓光,2010,2012,江苏省南京市南京市
10,乙晓光,2012,2014,北京市北京市北京市
11,乙晓光,2014,2016,北京市北京市北京市
12,乙晓光,2016,2018,北京市北京市北京市
13,丁来杭,1957,2001,北京市北京市北京市
14,丁来杭,2001,2003,北京市北京市北京市
15,丁来杭,2003,2007,福建省福州市福州市
16,丁来杭,2007,2009,北京市北京市北京市
17,丁来杭,2009,2012,四川省成都市成都市
18,丁来杭,2012,2016,辽宁省沈阳市沈阳市
19,丁来杭,2016,2017,北京市北京市北京市
20,丁来杭,2017,2018,北京市北京市北京市
21,丁学东,1987,1991,北京市北京市北京市
22,丁学东,1991,1994,北京市北京市北京市
23,丁学东,1994,1997,北京市北京市北京市
24,丁学东,1997,1998,北京市北京市北京市
25,丁学东,1998,2000,北京市北京市北京市
26,丁学东,2000,2005,北京市北京市北京市
27,丁学东,2005,2006,北京市北京市北京市
28,丁学东,2006,2008,北京市北京市北京市
29,丁学东,2008,2010,北京市北京市北京市
30,丁学东,2010,2013,北京市北京市北京市
31,丁学东,2013,2014,北京市北京市北京市
32,丁学东,2014,2017,北京市北京市北京市
33,丁学东,2017,2018,北京市北京市北京市
34,丁学东,2017,2018,北京市北京市北京市
35,丁薛祥,1978,1982,北京市北京市北京市
36,丁薛祥,1982,1984,上海市上海市上海市
37,丁薛祥,1984,1988,上海市上海市上海市
38,丁薛祥,1988,1992,上海市上海市上海市
39,丁薛祥,1992,1994,上海市上海市上海市
40,丁薛祥,1994,1996,上海市上海市上海市
41,丁薛祥,1989,1994,北京市北京市北京市
42,丁薛祥,1996,1999,上海市上海市上海市
43,丁薛祥,1999,2001,上海市上海市上海市
44,丁薛祥,2001,2004,上海市上海市闸北区
45,丁薛祥,2004,2006,上海市上海市上海市
46,丁薛祥,2006,2007,上海市上海市上海市
47,丁薛祥,2007,2012,上海市上海市上海市
48,丁薛祥,2012,2013,上海市上海市上海市
49,丁薛祥,2013,2015,北京市北京市北京市
50,丁薛祥,2015,2017,北京市北京市北京市
51,丁薛祥,2017,2018,北京市北京市北京市
52,于伟国,1973,1973,江苏省苏州市太仓市
53,于伟国,1973,1977,江苏省苏州市太仓市
54,于伟国,1977,1979,江苏省苏州市太仓市
55,于伟国,1979,1983,北京市北京市北京市
56,于伟国,1983,1985,北京市北京市北京市
57,于伟国,1985,1987,北京市北京市北京市
58,于伟国,1987,1991,北京市北京市北京市
59,于伟国,1991,1995,北京市北京市北京市
60,于伟国,1995,1999,福建省厦门市厦门市
61,于伟国,1999,1999,福建省厦门市厦门市
62,于伟国,1999,2001,福建省厦门市厦门市
63,于伟国,2001,2002,福建省厦门市厦门市
64,于伟国,2002,2005,福建省厦门市厦门市
65,于伟国,2005,2006,福建省福州市福州市
66,于伟国,2006,2006,福建省福州市福州市
67,于伟国,2006,2009,福建省福州市福州市
68,于伟国,2009,2009,福建省厦门市厦门市
69,于伟国,2009,2010,福建省厦门市厦门市
70,于伟国,2010,2012,福建省厦门市厦门市
71,于伟国,2012,2013,福建省厦门市厦门市
72,于伟国,2013,2013,福建省厦门市厦门市
73,于伟国,2013,2015,福建省福州市福州市
74,于伟国,2015,2016,福建省福州市福州市
75,于伟国,2016,2017,福建省福州市福州市
76,于伟国,2017,2018,福建省福州市福州市
77,于忠福,1964,1974,北京市北京市北京市
78,于忠福,1974,2012,上海市上海市上海市
79,于忠福,2012,2014,山东省济南市济南市
80,于忠福,2014,2015,江苏省南京市南京市
81,于忠福,2015,2018,北京市北京市北京市
82,万立骏,1957,1982,辽宁省大连市大连市
83,万立骏,1982,1987,辽宁省大连市大连市
84,万立骏,1987,1996,北京市北京市北京市
85,万立骏,1982,1984,吉林省吉林市吉林市
86,万立骏,1987,1992,北京市北京市北京市
87,万立骏,1996,1997,北京市北京市北京市
88,万立骏,1997,1998,广西壮族自治区北海市北海市
89,万立骏,1998,2000,北京市北京市北京市
90,万立骏,2000,1998,北京市北京市北京市
91,万立骏,1999,2004,北京市北京市北京市
92,万立骏,2004,2013,北京市北京市北京市
93,万立骏,2009,2018,北京市北京市北京市
94,万立骏,2010,2018,北京市北京市北京市
95,万立骏,2012,2017,北京市北京市北京市
96,万立骏,2015,2017,北京市北京市北京市
97,万立骏,2017,2018,北京市北京市北京市
98,习近平,1969,1975,陕西省延安市延川县
99,习近平,1975,1979,北京市北京市北京市
100,习近平,1979,1982,北京市北京市北京市
101,习近平,1982,1983,天津市天津市河北区
102,习近平,1983,1985,河北省石家庄市正定县
103,习近平,1985,1988,福建省厦门市厦门市
104,习近平,1988,1990,福建省福州市福州市
105,习近平,1990,1993,福建省福州市福州市
106,习近平,1993,1995,福建省福州市福州市
107,习近平,1995,1996,福建省福州市福州市
108,习近平,1996,1999,福建省福州市福州市
109,习近平,1999,2000,福建省福州市福州市
110,习近平,2000,2002,福建省福州市福州市
111,习近平,1998,2002,北京市北京市北京市
112,习近平,2002,2002,浙江省杭州市杭州市
113,习近平,2002,2003,浙江省杭州市杭州市
114,习近平,2003,2007,浙江省杭州市杭州市
115,习近平,2007,2007,上海市上海市上海市
116,习近平,2007,2008,北京市北京市北京市
117,习近平,2008,2010,北京市北京市北京市
118,习近平,2010,2012,北京市北京市北京市
119,习近平,2012,2013,北京市北京市北京市
120,习近平,2013,2018,北京市北京市北京市
121,马飚,1972,1978,广西壮族自治区柳州市柳州市
122,马飚,1978,1982,北京市北京市北京市
123,马飚,1982,1991,广西壮族自治区河池市罗城仫佬族自治县
124,马飚,1991,1992,北京市北京市北京市
125,马飚,1992,1994,北京市北京市北京市
126,马飚,1994,1994,广西壮族自治区北海市北海市
127,马飚,1994,1998,广西壮族自治区南宁市南宁市
128,马飚,1998,2002,广西壮族自治区南宁市南宁市
129,马飚,2002,2004,广西壮族自治区南宁市南宁市
130,马飚,2004,2005,广西壮族自治区南宁市南宁市
131,马飚,2005,2006,广西壮族自治区南宁市南宁市
132,马飚,2006,2007,广西壮族自治区南宁市南宁市
133,马飚,2007,2008,广西壮族自治区南宁市南宁市
134,马飚,2008,2008,广西壮族自治区南宁市南宁市
135,马飚,2008,2013,广西壮族自治区南宁市南宁市
136,马飚,2013,2018,广西壮族自治区南宁市南宁市
137,马兴瑞,1978,1982,辽宁省阜新市阜新市
138,马兴瑞,1982,1985,天津市天津市天津市
139,马兴瑞,1985,1988,北京市北京市北京市
140,马兴瑞,1988,1995,北京市北京市北京市
141,马兴瑞,1995,1996,北京市北京市北京市
142,马兴瑞,1996,1996,北京市北京市北京市
143,马兴瑞,1996,1999,北京市北京市北京市
144,马兴瑞,1999,2007,北京市北京市北京市
145,马兴瑞,2007,2013,北京市北京市北京市
146,马兴瑞,2013,2013,北京市北京市北京市
147,马兴瑞,2013,2013,北京市北京市北京市
148,马兴瑞,2013,2015,广东省广州市广州市
149,马兴瑞,2015,2015,广东省深圳市深圳市
150,马兴瑞,2015,2016,广东省深圳市深圳市
151,马兴瑞,2016,2017,广东省广州市广州市
152,马兴瑞,2017,2018,广东省广州市广州市
153,王宁,1955,2003,北京市北京市北京市
154,王宁,2003,2006,上海市上海市上海市
155,王宁,2006,2007,江西省南昌市南昌市
156,王宁,2007,2010,北京市北京市北京市
157,王宁,2010,2013,北京市北京市北京市
158,王宁,2013,2014,北京市北京市北京市
159,王宁,2014,2015,北京市北京市北京市
160,王宁,2015,2018,北京市北京市北京市
161,王军,1987,1992,北京市北京市北京市
162,王军,1992,1993,北京市北京市北京市
163,王军,1993,1994,北京市北京市北京市
164,王军,1994,1998,北京市北京市北京市
165,王军,1998,2003,北京市北京市北京市
166,王军,2003,2005,北京市北京市北京市
167,王军,2005,2012,北京市北京市北京市
168,王军,2012,2013,北京市北京市北京市
169,王军,2013,2018,北京市北京市北京市
170,王勇,1969,1977,黑龙江省哈尔滨市哈尔滨市
171,王勇,1977,1979,北京市北京市北京市
172,王勇,1979,1982,北京市北京市北京市
173,王勇,1982,1983,北京市北京市北京市
174,王勇,1983,1984,北京市北京市北京市
175,王勇,1984,1989,北京市北京市北京市
176,王勇,1989,1992,北京市北京市北京市
177,王勇,1992,1993,北京市北京市北京市
178,王勇,1993,1994,北京市北京市北京市
179,王勇,1994,1995,北京市北京市北京市
180,王勇,1995,1997,北京市北京市北京市
181,王勇,1997,1997,北京市北京市北京市
182,王勇,1997,1998,北京市北京市北京市
183,王勇,1998,1999,北京市北京市北京市
184,王勇,1999,2000,北京市北京市北京市
185,王勇,2000,2001,北京市北京市北京市
186,王勇,2001,2003,北京市北京市北京市
187,王勇,2003,2005,北京市北京市北京市
188,王勇,2005,2008,北京市北京市北京市
189,王勇,2008,2008,北京市北京市北京市
190,王勇,2008,2010,北京市北京市北京市
191,王勇,2010,2013,北京市北京市北京市
192,王勇,2013,2018,北京市北京市北京市
193,王晨,1969,1970,陕西省铜川市宜君县
194,王晨,1970,1973,陕西省铜川市宜君县
195,王晨,1973,1974,陕西省延安市延安市
196,王晨,1974,1979,北京市北京市北京市
197,王晨,1979,1982,北京市北京市北京市
198,王晨,1982,1984,北京市北京市北京市
199,王晨,1984,1984,北京市北京市北京市
200,王晨,1984,1986,北京市北京市北京市
201,王晨,1986,1995,北京市北京市北京市
202,王晨,1995,2000,北京市北京市北京市
203,王晨,2000,2001,北京市北京市北京市
204,王晨,2001,2001,北京市北京市北京市
205,王晨,2001,2002,北京市北京市北京市
206,王晨,2002,2003,北京市北京市北京市
207,王晨,2003,2006,北京市北京市北京市
208,王晨,2006,2008,北京市北京市北京市
209,王晨,2008,2013,北京市北京市北京市
210,王晨,2013,2017,北京市北京市北京市
211,王晨,2017,2018,北京市北京市北京市
212,王毅,1969,2018,黑龙江省哈尔滨市哈尔滨市
213,王毅,1977,2018,北京市北京市北京市
214,王毅,1978,2018,北京市北京市北京市
215,王毅,1982,2018,北京市北京市北京市
216,王毅,1989,2018,北京市北京市北京市
217,王毅,1994,2018,北京市北京市北京市
218,王毅,1995,2018,北京市北京市北京市
219,王毅,1998,2018,北京市北京市北京市
220,王毅,2001,2018,北京市北京市北京市
221,王毅,2004,2018,北京市北京市北京市
222,王毅,2007,2018,北京市北京市北京市
223,王毅,2008,2018,北京市北京市北京市
224,王毅,2013,2018,北京市北京市北京市
225,王小洪,1974,1979,福建省福州市闽侯县
226,王小洪,1979,1984,湖北省荆州市公安县
227,王小洪,1984,1989,湖北省荆州市公安县
228,王小洪,1989,1993,湖北省荆州市公安县
229,王小洪,1993,1995,湖北省荆州市公安县
230,王小洪,1995,1998,湖北省荆州市公安县
231,王小洪,1998,2002,湖北省荆州市公安县
232,王小洪,2002,2011,福建省福州市福州市
233,王小洪,2011,2013,湖北省荆州市公安县
234,王小洪,2013,2013,河南省郑州市郑州市
235,王小洪,2013,2014,河南省郑州市郑州市
236,王小洪,2014,2015,河南省郑州市郑州市
237,王小洪,2015,2016,湖北省荆州市公安县
238,王小洪,2016,2018,北京市北京市北京市
239,王玉普,1978,1982,黑龙江省大庆市大庆市
240,王玉普,1982,1994,黑龙江省大庆市大庆市
241,王玉普,1994,1997,北京市北京市北京市
242,王玉普,1997,1997,黑龙江省大庆市大庆市
243,王玉普,1997,1998,黑龙江省大庆市大庆市
244,王玉普,1998,1999,黑龙江省大庆市大庆市
245,王玉普,1999,2000,北京市北京市北京市
246,王玉普,2000,2003,北京市北京市北京市
247,王玉普,2003,2008,北京市北京市北京市
248,王玉普,2008,2009,黑龙江省大庆市大庆市
249,王玉普,2009,2010,黑龙江省哈尔滨市哈尔滨市
250,王玉普,2010,2013,北京市北京市北京市
251,王玉普,2013,2014,北京市北京市北京市
252,王玉普,2010,2015,北京市北京市北京市
253,王玉普,2015,2017,北京市北京市北京市
254,王玉普,2017,2018,北京市北京市北京市
255,王正伟,1976,1978,宁夏回族自治区银川市银川市
256,王正伟,1978,1982,宁夏回族自治区银川市银川市
257,王正伟,1982,1983,宁夏回族自治区银川市银川市
258,王正伟,1983,1986,宁夏回族自治区银川市银川市
259,王正伟,1986,1989,宁夏回族自治区银川市银川市
260,王正伟,1989,1993,宁夏回族自治区银川市银川市
261,王正伟,1993,1997,宁夏回族自治区银川市银川市
262,王正伟,1997,1998,宁夏回族自治区银川市银川市
263,王正伟,1998,1998,宁夏回族自治区银川市银川市
264,王正伟,1998,2001,宁夏回族自治区银川市银川市
265,王正伟,2001,2003,宁夏回族自治区银川市银川市
266,王正伟,2003,2004,宁夏回族自治区银川市银川市
267,王正伟,2004,2007,宁夏回族自治区银川市银川市
268,王正伟,2007,2007,宁夏回族自治区银川市银川市
269,王正伟,2007,2008,宁夏回族自治区银川市银川市
270,王正伟,2008,2013,宁夏回族自治区银川市银川市
271,王正伟,2013,2015,北京市北京市北京市
272,王正伟,2015,2016,北京市北京市北京市
273,王正伟,2016,2018,北京市北京市北京市
274,王东明,1975,1978,辽宁省沈阳市沈阳市
275,王东明,1978,1982,北京市北京市北京市
276,王东明,1982,1982,辽宁省沈阳市沈阳市
277,王东明,1982,1983,辽宁省锦州市太和区
278,王东明,1983,1985,辽宁省锦州市锦州市
279,王东明,1985,1988,辽宁省葫芦岛市绥中县
280,王东明,1988,1991,辽宁省葫芦岛市绥中县
281,王东明,1991,1993,辽宁省沈阳市沈阳市
282,王东明,1993,1993,辽宁省辽阳市辽阳市
283,王东明,1993,1994,辽宁省辽阳市辽阳市
284,王东明,1994,1996,辽宁省沈阳市沈阳市
285,王东明,1996,1997,辽宁省沈阳市沈阳市
286,王东明,1997,2000,辽宁省沈阳市沈阳市
287,王东明,2000,2002,北京市北京市北京市
288,王东明,2002,2003,北京市北京市北京市
289,王东明,2003,2007,北京市北京市北京市
290,王东明,2007,2012,北京市北京市北京市
291,王东明,2012,2013,四川省成都市成都市
292,王东明,2013,2018,四川省成都市成都市
293,王东峰,1981,1982,吉林省辽源市西安区
294,王东峰,1982,1984,陕西省西安市西安市
295,王东峰,1984,1987,吉林省辽源市西安区
296,王东峰,1987,1989,吉林省辽源市西安区
297,王东峰,1989,1991,吉林省辽源市西安区
298,王东峰,1991,1996,吉林省辽源市西安区
299,王东峰,1996,1998,吉林省辽源市西安区
300,王东峰,1998,2001,陕西省西安市西安市
301,王东峰,2001,2003,吉林省辽源市西安区
302,王东峰,2003,2004,陕西省铜川市铜川市
303,王东峰,2004,2013,北京市北京市北京市
304,王东峰,2013,2016,天津市天津市天津市
305,王东峰,2016,2016,天津市天津市天津市
306,王东峰,2016,2017,天津市天津市天津市
307,王东峰,2017,2018,天津市天津市河北区
308,王尔乘,1971,1981,北京市北京市北京市
309,王尔乘,1981,1982,北京市北京市北京市
310,王尔乘,1982,1985,北京市北京市北京市
311,王尔乘,1985,1990,北京市北京市北京市
312,王尔乘,1990,1994,北京市北京市北京市
313,王尔乘,1994,2000,北京市北京市北京市
314,王尔乘,2000,2003,北京市北京市北京市
315,王尔乘,2003,2004,北京市北京市北京市
316,王尔乘,2004,2007,北京市北京市北京市
317,王尔乘,2007,2012,北京市北京市北京市
318,王尔乘,2012,2015,北京市北京市北京市
319,王尔乘,2015,2015,北京市北京市北京市
320,王尔乘,2015,2018,北京市北京市北京市
321,王志民,1975,1976,福建省福州市福州市
322,王志民,1976,1978,福建省福州市福州市
323,王志民,1978,1982,河南省郑州市郑州市
324,王志民,1982,1985,福建省福州市福州市
325,王志民,1985,1992,福建省福州市福州市
326,王志民,1992,1994,港澳台港澳台香港
327,王志民,1994,1998,港澳台港澳台香港
328,王志民,1998,1999,福建省厦门市厦门市
329,王志民,1999,2006,福建省福州市福州市
330,王志民,2006,2008,北京市北京市北京市
331,王志民,2008,2009,北京市北京市北京市
332,王志民,2009,2015,北京市北京市北京市
333,王志民,2015,2016,北京市北京市北京市
334,王志民,2016,2017,港澳台港澳台澳门
335,王志民,2017,2018,港澳台港澳台香港
336,王志刚,1976,1978,浙江省衢州市常山县
337,王志刚,1978,1982,北京市北京市北京市
338,王志刚,1982,1988,北京市北京市北京市
339,王志刚,1988,1995,北京市北京市北京市
340,王志刚,1995,1995,北京市北京市北京市
341,王志刚,1995,1996,北京市北京市北京市
342,王志刚,1996,1999,北京市北京市北京市
343,王志刚,1999,2001,北京市北京市北京市
344,王志刚,2001,2002,北京市北京市北京市
345,王志刚,2002,2003,北京市北京市北京市
346,王志刚,2003,2008,北京市北京市北京市
347,王志刚,2008,2011,北京市北京市北京市
348,王志刚,2011,2012,北京市北京市北京市
349,王志刚,2012,2018,北京市北京市北京市
350,王沪宁,1972,1977,北京市北京市北京市
351,王沪宁,1977,1978,上海市上海市上海市
352,王沪宁,1978,1981,北京市北京市北京市
353,王沪宁,1981,1989,北京市北京市北京市
354,王沪宁,1989,1994,北京市北京市北京市
355,王沪宁,1994,1995,北京市北京市北京市
356,王沪宁,1995,1998,北京市北京市北京市
357,王沪宁,1998,2002,北京市北京市北京市
358,王沪宁,2002,2007,北京市北京市北京市
359,王沪宁,2007,2012,北京市北京市北京市
360,王沪宁,2012,2014,北京市北京市北京市
361,王沪宁,2014,2017,北京市北京市北京市
362,王沪宁,2017,2018,北京市北京市北京市
363,王国生,1974,1976,山东省聊城市东阿县
364,王国生,1976,1981,山东省聊城市聊城市
365,王国生,1981,1983,北京市北京市北京市
366,王国生,1983,1985,山东省聊城市聊城市
367,王国生,1985,1991,山东省聊城市聊城市
368,王国生,1991,1994,山东省聊城市聊城市
369,王国生,1994,1995,山东省聊城市聊城市
370,王国生,1995,1997,山东省聊城市聊城市
371,王国生,1997,1998,山东省济南市济南市
372,王国生,1998,2000,山东省济南市济南市
373,王国生,2000,2000,山东省济南市济南市
374,王国生,2000,2001,江苏省南京市南京市
375,王国生,2001,2001,江苏省南京市南京市
376,王国生,2001,2004,江苏省南京市南京市
377,王国生,2004,2008,江苏省南京市南京市
378,王国生,2008,2008,江苏省南京市南京市
379,王国生,2008,2010,江苏省南京市南京市
380,王国生,2010,2010,江苏省南京市南京市
381,王国生,2010,2011,湖北省武汉市武汉市
382,王国生,2011,2011,湖北省武汉市武汉市
383,王国生,2011,2016,湖北省武汉市武汉市
384,王国生,2016,2017,青海省西宁市西宁市
385,王国生,2017,2018,青海省西宁市西宁市
386,王建军,1978,1979,青海省西宁市湟中县
387,王建军,1979,1981,青海省西宁市西宁市
388,王建军,1981,1982,青海省西宁市西宁市
389,王建军,1982,1985,青海省西宁市西宁市
390,王建军,1985,1990,青海省西宁市西宁市
391,王建军,1990,1992,青海省西宁市西宁市
392,王建军,1992,1995,青海省西宁市西宁市
393,王建军,1995,1995,青海省西宁市西宁市
394,王建军,1995,2000,青海省西宁市西宁市
395,王建军,2000,2004,青海省西宁市西宁市
396,王建军,2004,2004,青海省西宁市西宁市
397,王建军,2004,2005,青海省西宁市西宁市
398,王建军,2005,2007,青海省西宁市西宁市
399,王建军,2007,2010,青海省西宁市西宁市
400,王建军,2010,2010,青海省西宁市西宁市
401,王建军,2010,2011,青海省西宁市西宁市
402,王建军,2011,2013,青海省西宁市西宁市
403,王建军,2013,2014,青海省西宁市西宁市
404,王建军,2014,2015,青海省西宁市西宁市
405,王建军,2015,2016,青海省西宁市西宁市
406,王建军,2016,2017,青海省西宁市西宁市
407,王建军,2017,2017,青海省西宁市西宁市
408,王建军,2017,2018,青海省西宁市西宁市
409,王建武,1958,2017,西藏自治区拉萨市拉萨市
410,王建武,2017,2018,北京市北京市北京市
411,王晓东,1979,1983,江西省南昌市南昌市
412,王晓东,1983,1989,北京市北京市北京市
413,王晓东,1989,1992,江西省南昌市南昌市
414,王晓东,1992,1993,江西省南昌市南昌市
415,王晓东,1993,1994,贵州省贵阳市贵阳市
416,王晓东,1994,1998,贵州省贵阳市贵阳市
417,王晓东,1998,1998,贵州省贵阳市贵阳市
418,王晓东,1998,2000,贵州省贵阳市贵阳市
419,王晓东,2000,2000,贵州省贵阳市贵阳市
420,王晓东,2000,2007,贵州省贵阳市贵阳市
421,王晓东,2007,2007,贵州省贵阳市贵阳市
422,王晓东,2007,2011,贵州省贵阳市贵阳市
423,王晓东,2011,2012,湖北省武汉市武汉市
424,王晓东,2012,2012,湖北省武汉市武汉市
425,王晓东,2012,2012,湖北省武汉市武汉市
426,王晓东,2012,2016,湖北省武汉市武汉市
427,王晓东,2016,2016,湖北省武汉市武汉市
428,王晓东,2016,2017,湖北省武汉市武汉市
429,王晓东,2017,2017,湖北省武汉市武汉市
430,王晓东,2017,2018,湖北省武汉市武汉市
431,王晓晖,1986,2009,北京市北京市北京市
432,王晓晖,1986,2014,北京市北京市北京市
433,王晓晖,1986,2017,北京市北京市北京市
434,王晓晖,2017,2018,北京市北京市北京市
435,王家胜,1955,2009,北京市北京市北京市
436,王家胜,2009,2011,北京市北京市北京市
437,王家胜,2011,2014,北京市北京市北京市
438,王家胜,2014,2015,北京市北京市北京市
439,王家胜,2015,2018,北京市北京市北京市
440,王蒙徽,1978,1983,北京市北京市北京市
441,王蒙徽,1983,1989,北京市北京市北京市
442,王蒙徽,1989,1993,北京市北京市北京市
443,王蒙徽,1993,1995,广东省广州市番禺区
444,王蒙徽,1995,1998,广东省广州市广州市
445,王蒙徽,1998,1998,广东省广州市广州市
446,王蒙徽,1998,2000,广东省广州市广州市
447,王蒙徽,2000,2001,广东省广州市广州市
448,王蒙徽,2001,2002,广东省广州市广州市
449,王蒙徽,2002,2003,广东省广州市广州市
450,王蒙徽,2003,2004,广东省广州市番禺区
451,王蒙徽,2004,2008,广东省汕尾市汕尾市
452,王蒙徽,2008,2011,广东省云浮市云浮市
453,王蒙徽,2011,2013,福建省福州市福州市
454,王蒙徽,2013,2016,福建省厦门市厦门市
455,王蒙徽,2016,2016,辽宁省沈阳市沈阳市
456,王蒙徽,2016,2017,辽宁省沈阳市沈阳市
457,王蒙徽,2017,2017,北京市北京市北京市
458,王蒙徽,2017,2018,北京市北京市北京市
459,尤权,1969,1976,黑龙江省哈尔滨市哈尔滨市
460,尤权,1976,1976,北京市北京市东城区
461,尤权,1976,1980,北京市北京市北京市
462,尤权,1980,1984,北京市北京市北京市
463,尤权,1984,1987,北京市北京市北京市
464,尤权,1987,1988,北京市北京市北京市
465,尤权,1988,1988,北京市北京市北京市
466,尤权,1988,1990,北京市北京市北京市
467,尤权,1990,1992,北京市北京市北京市
468,尤权,1992,1993,北京市北京市北京市
469,尤权,1993,1995,北京市北京市北京市
470,尤权,1995,1997,北京市北京市北京市
471,尤权,1997,1998,北京市北京市北京市
472,尤权,1998,2000,北京市北京市北京市
473,尤权,2000,2006,北京市北京市北京市
474,尤权,2006,2008,北京市北京市北京市
475,尤权,2008,2012,北京市北京市北京市
476,尤权,2012,2013,福建省福州市福州市
477,尤权,2013,2017,福建省福州市福州市
478,尤权,2017,2017,福建省福州市福州市
479,尤权,2017,2018,福建省福州市福州市
480,车俊,1973,1979,安徽省合肥市长丰县
481,车俊,1979,1988,安徽省合肥市合肥市
482,车俊,1988,1989,安徽省合肥市合肥市
483,车俊,1989,1990,安徽省合肥市合肥市
484,车俊,1990,1993,安徽省合肥市合肥市
485,车俊,1993,1995,安徽省合肥市合肥市
486,车俊,1995,1999,安徽省合肥市合肥市
487,车俊,1999,2000,安徽省合肥市合肥市
488,车俊,2000,2001,安徽省合肥市合肥市
489,车俊,2001,2001,安徽省合肥市合肥市
490,车俊,2001,2003,安徽省合肥市合肥市
491,车俊,2003,2005,安徽省合肥市合肥市
492,车俊,2005,2006,天津市天津市河北区
493,车俊,2006,2008,天津市天津市河北区
494,车俊,2008,2008,天津市天津市河北区
495,车俊,2008,2010,天津市天津市河北区
496,车俊,2010,2010,江西省南昌市新建县
497,车俊,2010,2015,新疆维吾尔乌鲁木齐市乌鲁木齐市
498,车俊,2015,2016,新疆维吾尔乌鲁木齐市乌鲁木齐市
499,车俊,2016,2016,浙江省杭州市杭州市
500,车俊,2016,2017,浙江省杭州市杭州市
501,车俊,2017,2017,浙江省杭州市杭州市
502,车俊,2017,2017,浙江省杭州市杭州市
503,车俊,2017,2018,浙江省杭州市杭州市
504,尹力,1980,1986,北京市北京市北京市
505,尹力,1986,1988,上海市上海市上海市
506,尹力,1988,1993,北京市北京市北京市
507,尹力,1993,1994,北京市北京市北京市
508,尹力,1994,1997,北京市北京市北京市
509,尹力,1997,1999,北京市北京市北京市
510,尹力,1999,2003,北京市北京市北京市
511,尹力,2003,2003,北京市北京市北京市
512,尹力,2003,2006,北京市北京市北京市
513,尹力,2006,2008,北京市北京市北京市
514,尹力,2008,2012,北京市北京市北京市
515,尹力,2012,2013,北京市北京市北京市
516,尹力,2013,2015,北京市北京市北京市
517,尹力,2015,2015,四川省成都市成都市
518,尹力,2015,2016,四川省成都市成都市
519,尹力,2016,2016,四川省成都市成都市
520,尹力,2016,2018,四川省成都市成都市
521,巴音朝鲁,1976,1980,内蒙古自治区呼和浩特市呼和浩特市
522,巴音朝鲁,1980,1982,北京市北京市北京市
523,巴音朝鲁,1982,1985,内蒙古自治区呼和浩特市呼和浩特市
524,巴音朝鲁,1985,1988,内蒙古自治区鄂尔多斯市伊金霍洛旗
525,巴音朝鲁,1988,1991,内蒙古自治区鄂尔多斯市伊金霍洛旗
526,巴音朝鲁,1991,1992,内蒙古自治区呼和浩特市呼和浩特市
527,巴音朝鲁,1992,1993,内蒙古自治区呼和浩特市呼和浩特市
528,巴音朝鲁,1993,1998,北京市北京市北京市
529,巴音朝鲁,1998,2001,北京市北京市北京市
530,巴音朝鲁,2001,2003,浙江省杭州市杭州市
531,巴音朝鲁,2003,2004,浙江省宁波市宁波市
532,巴音朝鲁,2004,2007,浙江省宁波市宁波市
533,巴音朝鲁,2007,2010,浙江省宁波市宁波市
534,巴音朝鲁,2010,2011,吉林省吉林市吉林市
535,巴音朝鲁,2011,2012,吉林省吉林市吉林市
536,巴音朝鲁,2012,2012,吉林省吉林市吉林市
537,巴音朝鲁,2012,2013,吉林省吉林市吉林市
538,巴音朝鲁,2013,2014,吉林省吉林市吉林市
539,巴音朝鲁,2014,2014,吉林省吉林市吉林市
540,巴音朝鲁,2014,2014,吉林省吉林市吉林市
541,巴音朝鲁,2014,2018,吉林省吉林市吉林市
542,巴特尔,1973,1978,内蒙古自治区呼和浩特市呼和浩特市
543,巴特尔,1978,1980,内蒙古自治区呼和浩特市呼和浩特市
544,巴特尔,1980,1983,内蒙古自治区呼和浩特市呼和浩特市
545,巴特尔,1983,1984,内蒙古自治区呼伦贝尔市呼伦贝尔市
546,巴特尔,1984,1986,内蒙古自治区呼和浩特市呼和浩特市
547,巴特尔,1986,1992,北京市北京市朝阳区
548,巴特尔,1992,1994,内蒙古自治区乌海市乌海市
549,巴特尔,1994,1994,内蒙古自治区乌海市乌海市
550,巴特尔,1994,1998,内蒙古自治区乌海市乌海市
551,巴特尔,1998,1999,内蒙古自治区乌海市乌海市
552,巴特尔,1999,1999,内蒙古自治区乌海市乌海市
553,巴特尔,1999,2001,内蒙古自治区呼和浩特市呼和浩特市
554,巴特尔,2001,2008,内蒙古自治区呼和浩特市呼和浩特市
555,巴特尔,2008,2009,内蒙古自治区呼和浩特市呼和浩特市
556,巴特尔,2009,2016,内蒙古自治区呼和浩特市呼和浩特市
557,巴特尔,2016,2016,北京市北京市北京市
558,巴特尔,2016,2018,北京市北京市北京市
559,艾力更·依明巴海,1971,1972,新疆维吾尔乌鲁木齐市乌鲁木齐市
560,艾力更·依明巴海,1972,1974,新疆维吾尔乌鲁木齐市乌鲁木齐市
561,艾力更·依明巴海,1974,1977,北京市北京市北京市
